,Character,Radical,CharFreq,Radicals,TokenIDs,Length,First,Token_family,Radical_family,List_both,Both_len,List_radical,Radical_len,List_token,Token_len,List_neither,Pair_both,Pair_token,Pair_radical,Pair_neither
304,雀,隹,3.618961154550484,"('隹',)","[25132, 222]",2,25132,14,13,"['雍', '雄', '雕', '雏', '雌', '雇', '雁']",7,"['难', '隼', '隽']",3,"['雨', '零', '雪', '雾', '雹', '雳']",6,"['蔫', '蚜', '炊', '癫', '娶', '缢', '搁', '悟', '橘', '檬', '殇', '婀', '瞅', '椒', '赠', '嚄', '契', '寇', '砣', '蔚', '蝠', '殓', '蜓', '赴', '襁', '嗬', '垢', '潦', '瘸', '璐', '辈', '膳', '痕', '葺', '媒', '扳', '蜈', '蓑', '鄂', '椰', '肉', '婉', '嗜', '炬', '褪', '橡', '缥', '煅', '阀', '邂', '槌', '藕', '蝾', '扎', '搽', '噻', '犒', '寡', '娆', '躏', '膛', '搪', '蜡', '咤', '痍', '履', '臀', '殒', '澜', '螃', '嵩', '操', '慕', '嗡', '膺', '阿', '慷', '嘎', '嚣', '扒', '犀', '蕃', '蝙', '嗐', '婊', '簿', '批', '奸', '葛', '圈', '辘', '蟠', '悸', '奠', '骝', '奏', '圄', '嘭', '瘾', '蕊']",雇,雾,难,瘾
305,育,月,4.661153465183265,"('月',)","[57942, 110]",2,57942,30,115,"['肤', '肝', '肥', '肚', '股', '肿', '肴', '肖', '肘', '肾', '肠', '肢', '肯', '肩', '肮', '肱', '肌', '肺', '肋', '肛', '肽', '肪', '肓']",23,"['胡', '脑', '胸', '背', '胶', '脱', '胜', '胭', '腱', '膝', '胚', '腹', '胀', '腾', '朝', '腓', '脆', '胆', '胎', '脾', '腋', '脚', '脸', '胼', '脊', '胁', '朋', '腔', '臂', '脖', '腰', '胃', '腿', '腮', '胳', '朗', '望', '腥', '脐', '臆', '朦', '腻', '胫', '臊', '膏', '胖', '臃', '脉', '膀', '朔', '脂', '脓', '腭', '胯', '脏', '膨', '膛', '腕', '胴', '腊', '胰', '臀', '膜', '膳', '腌', '膊', '胞', '腼', '朕', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胝', '胄', '胺', '胱', '腴', '胧', '胛', '腆', '腑', '膺']",86,"['肉', '肏']",2,"['雪', '犊', '阈', '榆', '咦', '蜥', '瀣', '臾', '嘬', '蹭', '缥', '蝰', '封', '瘾', '崛', '屹', '椿', '搽', '娌', '蚍', '糍', '峰', '峻', '蚪', '痛', '煸', '妆', '瞄', '踱', '舀', '缉', '骜', '矿', '蜂', '圃', '寞', '勋', '瞿', '嗌', '辅', '躅', '扔', '添', '檀', '朽', '咒', '蓑', '嚼', '蔽', '骛', '瞧', '艺', '澜', '憎', '悖', '邻', '砺', '缛', '潘', '蟒', '嗒', '尸', '憧', '趟', '蛇', '邹', '嚣', '究', '糗', '烹', '椰', '缶', '蟹', '饕', '噌', '殓', '缘', '瑞', '殒', '峦', '妞', '燕', '蛭', '朱', '踞', '糕', '邵', '褂', '辖', '较', '慎', '癌', '咄', '瑜', '噜']",肺,肉,膜,蜂
306,潜,氵,4.153699358543447,"('氺', '水', '氵')","[162, 121, 250]",3,162,158,250,"['澪', '激', '潮', '添', '澄', '湄', '濒', '濑', '潭', '澎', '潇', '澈', '澳', '澡', '潘', '潦', '潍', '潞', '澜', '潢', '濡']",21,"['温', '滚', '混', '滑', '沉', '汗', '浮', '泊', '浸', '浩', '深', '油', '滞', '渎', '汇', '洪', '洼', '浑', '浓', '泥', '泛', '洋', '波', '溺', '沃', '汉', '沙', '汕', '汤', '淘', '满', '济', '渔', '溪', '浜', '测', '浅', '浴', '漫', '漠', '沾', '淌', '泡', '洞', '洽', '渣', '泷', '涂', '淡', '淮', '津', '浇', '河', '洗', '泄', '泼', '沥', '泪', '漾', '渺', '污', '涌', '泣', '浪', '淫', '泾', '沏', '沿', '渐', '渡', '演', '汁', '漂', '淋', '淀', '泳', '液', '润', '沼', '淳', '渠', '涯', '涤', '港', '湿', '淇', '沟', '漕', '涉', '池', '泻', '瀑', '溃', '汀', '漆', '沐', '溶', '滤', '渴', '滴', '湍', '涨', '沛', '淑', '漏', '渗', '沦', '涣', '涮', '沸', '洒', '滥', '滋', '漱', '涡', '涩', '泽', '洁', '湛', '渊', '汲', '渥', '洙', '淤', '洲', '沧', '沤', '沽', '派', '洛', '湮', '湾', '溯', '涟', '溜', '涓', '浏', '渲', '滩', '浦', '淹', '汶', '滂', '沈', '滨', '涛', '沫', '湖', '泅', '泯', '沁', '浣', '涕', '涵', '漩', '沪', '泓', '沮', '渝', '沢', '涅', '汹', '泱', '汰', '溅', '泌', '溢', '泠', '汝', '泔', '浊', '漓', '汨', '沭', '涝', '淖', '滦', '溴', '滔', '沆', '渍', '沌', '湎', '滓', '溉', '湃', '涎', '泞', '汐', '漪', '淆', '瀛', '沱', '瀚', '涧', '涸', '浚', '洌', '漉', '瀣', '渭', '浃']",202,"['梦', '概', '懊', '搜', '橘', '橡', '慑', '椿', '悔', '搏', '擒', '搅', '横', '懒', '懵', '搀', '憎', '榴', '操', '憋', '悲', '憾', '搁', '搞', '擤', '榛', '慰', '悖', '梳', '憨', '植', '械', '樵', '擅', '搬', '搭', '懂', '梯', '悠', '槌', '槟', '搂', '樘', '橄', '樱', '椒', '悯', '椎', '慈', '悬', '梵', '梨', '橙', '悄', '槐', '槛', '悉', '患', '榄', '梓', '擂', '梅', '悍', '憧', '慌', '搓', '樟', '樽', '椅', '慢', '榨', '悦', '梗', '搧', '搔', '椰', '懦', '樊', '柳', '擢', '榜', '慎', '悼', '榻', '橱', '悴', '榔', '搽', '搋', '檫', '梭', '慧', '擀', '慷', '悟', '懈', '携', '悃', '慨', '梁', '搪', '橇', '擦', '憔', '慕', '椭', '槽', '椽', '檀', '槃', '慵', '悸', '榕', '榆', '榎', '橹', '椁', '椴', '槲', '梧', '梏', '憩', '梢', '憬', '搐', '懑', '榈', '槁', '檬', '檐', '榷', '梆', '榭', '榉']",134,"['莽', '娘', '鞠', '趋', '赵', '骏', '寿', '噪', '骑', '奢', '胁', '垮', '嫔', '蜘', '缛', '肯', '崛', '嗐', '烁', '臃', '熊', '嬉', '矿', '蝙', '痉', '蚕', '咸', '膘', '腌', '咩', '赂', '寐', '邬', '莺', '砾', '踢', '磅', '寂', '蜚', '糙', '隆', '嘻', '赌', '肢', '肉', '隽', '缉', '契', '炳', '痦', '糍', '咳', '癔', '阴', '蜃', '辐', '赡', '赛', '燕', '勉', '妨', '嗽', '痢', '趁', '奕', '炽', '辽', '蛳', '薯', '嘭', '蝴', '磺', '娓', '储', '邃', '蜮', '朱', '扉', '疼', '鞭', '躅', '崇', '扛', '疳', '朗', '缩', '缈', '嘎', '扁', '妒']",澳,患,渴,咳
307,扶,扌,2.8693013272768733,"('扌', '手')","[15355, 114]",2,15355,26,248,"['批', '托', '扦', '扑', '扫', '扬', '扰', '才', '扎', '扣', '扯', '执', '扼', '扳', '扭', '扩', '扛', '扮', '扒', '扔']",20,"['拓', '描', '撞', '折', '搜', '择', '掉', '授', '抿', '握', '探', '掸', '拗', '拥', '揭', '插', '拼', '措', '捆', '拧', '抽', '捉', '掩', '摒', '损', '掮', '搏', '抵', '擒', '抒', '搅', '摧', '捎', '招', '拖', '撤', '捐', '撇', '掺', '抢', '摇', '摊', '担', '援', '搀', '操', '拔', '括', '摄', '撼', '拍', '搁', '控', '搞', '抗', '摆', '擤', '把', '攥', '抹', '摘', '挂', '撮', '挥', '捕', '拴', '拇', '抄', '擅', '揶', '抬', '挠', '搬', '抚', '撰', '搭', '挖', '抨', '抓', '披', '抱', '抛', '振', '护', '拐', '拘', '拒', '搂', '撩', '挺', '挑', '撬', '拾', '揪', '拆', '撒', '捧', '拟', '揽', '挡', '挤', '拷', '拌', '抻', '拮', '拱', '掏', '抡', '挣', '押', '捍', '擂', '摔', '拨', '拽', '攒', '摈', '掳', '搓', '挪', '抉', '撕', '挽', '揣', '摸', '揍', '挨', '抠', '拂', '掠', '捣', '搧', '搔', '拙', '拯', '捞', '拦', '抖', '掀', '拢', '掬', '掖', '揩', '掂', '擢', '抑', '掼', '挫', '摁', '挟', '撵', '捡', '捷', '搽', '搋', '捻', '捏', '拈', '擀', '拎', '拄', '攫', '携', '掷', '搪', '撅', '攘', '擦', '捂', '撑', '揉', '撂', '掴', '撸', '捅', '挞', '掟', '捶', '掘', '拣', '撺', '掐', '摞', '挎', '撷', '揾', '捋', '抺', '掾', '拭', '揄', '掇', '搐', '挝', '捩', '挈']",196,"['扁', '扇', '扉', '扈']",4,"['邬', '噘', '蚍', '憨', '赋', '隙', '潢', '薛', '磅', '殃', '慕', '炯', '患', '蛇', '炊', '嘿', '阐', '蝮', '膏', '瞧', '航', '穹', '噜', '瑙', '赐', '嚏', '瀑', '饷', '婿', '瞄', '疙', '寻', '瘤', '烟', '骐', '垣', '获', '潦', '莉', '嘉', '肉', '悬', '辗', '蔽', '梧', '鞍', '歉', '蝉', '潞', '悦', '蝴', '封', '烤', '藉', '媳', '咏', '屏', '缴', '寨', '崎', '踹', '勃', '隘', '屉', '缤', '骤', '咀', '瘦', '邦', '嫩', '零', '蜇', '莫', '榻', '嘱', '踞', '榄', '蝎', '痹', '圈', '隐', '奏', '橡', '妮', '蜮', '痧', '烯', '樵', '蹙', '炆', '蓑', '砥', '较', '蓖', '缩', '履', '咽']",扮,扇,拖,悦
308,添,氵,3.726673669533718,"('氺', '水', '氵')","[162, 35911]",2,162,158,250,"['澪', '激', '潮', '潜', '澄', '湄', '濒', '濑', '潭', '澎', '潇', '澈', '澳', '澡', '潘', '潦', '潍', '潞', '澜', '潢', '濡']",21,"['温', '滚', '混', '滑', '沉', '汗', '浮', '泊', '浸', '浩', '深', '油', '滞', '渎', '汇', '洪', '洼', '浑', '浓', '泥', '泛', '洋', '波', '溺', '沃', '汉', '沙', '汕', '汤', '淘', '满', '济', '渔', '溪', '浜', '测', '浅', '浴', '漫', '漠', '沾', '淌', '泡', '洞', '洽', '渣', '泷', '涂', '淡', '淮', '津', '浇', '河', '洗', '泄', '泼', '沥', '泪', '漾', '渺', '污', '涌', '泣', '浪', '淫', '泾', '沏', '沿', '渐', '渡', '演', '汁', '漂', '淋', '淀', '泳', '液', '润', '沼', '淳', '渠', '涯', '涤', '港', '湿', '淇', '沟', '漕', '涉', '池', '泻', '瀑', '溃', '汀', '漆', '沐', '溶', '滤', '渴', '滴', '湍', '涨', '沛', '淑', '漏', '渗', '沦', '涣', '涮', '沸', '洒', '滥', '滋', '漱', '涡', '涩', '泽', '洁', '湛', '渊', '汲', '渥', '洙', '淤', '洲', '沧', '沤', '沽', '派', '洛', '湮', '湾', '溯', '涟', '溜', '涓', '浏', '渲', '滩', '浦', '淹', '汶', '滂', '沈', '滨', '涛', '沫', '湖', '泅', '泯', '沁', '浣', '涕', '涵', '漩', '沪', '泓', '沮', '渝', '沢', '涅', '汹', '泱', '汰', '溅', '泌', '溢', '泠', '汝', '泔', '浊', '漓', '汨', '沭', '涝', '淖', '滦', '溴', '滔', '沆', '渍', '沌', '湎', '滓', '溉', '湃', '涎', '泞', '汐', '漪', '淆', '瀛', '沱', '瀚', '涧', '涸', '浚', '洌', '漉', '瀣', '渭', '浃']",202,"['梦', '概', '懊', '搜', '橘', '橡', '慑', '椿', '悔', '搏', '擒', '搅', '横', '懒', '懵', '搀', '憎', '榴', '操', '憋', '悲', '憾', '搁', '搞', '擤', '榛', '慰', '悖', '梳', '憨', '植', '械', '樵', '擅', '搬', '搭', '懂', '梯', '悠', '槌', '槟', '搂', '樘', '橄', '樱', '椒', '悯', '椎', '慈', '悬', '梵', '梨', '橙', '悄', '槐', '槛', '悉', '患', '榄', '梓', '擂', '梅', '悍', '憧', '慌', '搓', '樟', '樽', '椅', '慢', '榨', '悦', '梗', '搧', '搔', '椰', '懦', '樊', '柳', '擢', '榜', '慎', '悼', '榻', '橱', '悴', '榔', '搽', '搋', '檫', '梭', '慧', '擀', '慷', '悟', '懈', '携', '悃', '慨', '梁', '搪', '橇', '擦', '憔', '慕', '椭', '槽', '椽', '檀', '槃', '慵', '悸', '榕', '榆', '榎', '橹', '椁', '椴', '槲', '梧', '梏', '憩', '梢', '憬', '搐', '懑', '榈', '槁', '檬', '檐', '榷', '梆', '榭', '榉']",134,"['邪', '峰', '缉', '趔', '咕', '骑', '璨', '蛤', '饴', '腺', '嗙', '踞', '煊', '阴', '褐', '病', '咏', '缢', '癫', '石', '蓄', '蟒', '歉', '莹', '阀', '嗐', '葩', '饲', '踢', '寄', '足', '蟋', '肯', '嬉', '蕴', '寇', '瘁', '骝', '藜', '妒', '奈', '瘾', '疥', '肏', '阮', '难', '臆', '舷', '腕', '嬷', '腱', '瘸', '隅', '批', '躇', '蝰', '妊', '煅', '雁', '峦', '阔', '薰', '磅', '嗦', '获', '噫', '葆', '邬', '繁', '扶', '扈', '腐', '饵', '蒋', '蚝', '痕', '缶', '饮', '瞑', '嬗', '舱', '蔵', '炎', '朗']",澪,榷,淖,煊
309,咂,口,-0.10125783207422699,"('囗', '口')","[161, 240, 224]",3,161,218,321,"['咆', '嚏', '咸', '嘶', '嘉', '嗤', '嚼', '咏', '咕', '咽', '嗙', '嗄', '噘', '嗒', '噩', '嗲', '嘲', '咀', '嗽', '嚣', '嘱', '咪', '咋', '咨', '咱', '喉', '咖', '嗓', '嗅', '咒', '噜', '咣', '嗳', '噬', '嘴', '嗜', '咎', '嘀', '咧', '嗨', '咔', '咿', '噱', '嘘', '咳', '嘛', '嘞', '咬', '嗣', '噗', '咫', '嗖', '嗷', '嘎', '嘟', '嗟', '嘈', '嗡', '嘭', '嚓', '嚷', '咯', '咚', '咩', '嗬', '嘹', '嗑', '咦', '嗝', '噎', '嚎', '嘣', '噫', '嚄', '嗯', '噪', '噢', '嘤', '嘿', '噼', '嗔', '咻', '嘻', '噻', '嚯', '噙', '嘁', '咲', '嘚', '噌', '嘬', '噔', '嗌', '嗐', '咄', '咐', '咙', '咛', '嗦', '咤']",100,"['喏', '唁', '囔', '古', '哪', '吐', '唇', '叮', '吝', '哆', '另', '吞', '吧', '喷', '呕', '哀', '哄', '哗', '啸', '呆', '吸', '吾', '哨', '吃', '吵', '呃', '呢', '啥', '喜', '呈', '味', '唱', '唯', '哼', '各', '史', '叫', '吟', '叨', '喂', '召', '呜', '吹', '呓', '呼', '响', '呦', '吕', '善', '啊', '叩', '喧', '呐', '叹', '叭', '吩', '叱', '吭', '喊', '唤', '唾', '喽', '吊', '哩', '呵', '吉', '啃', '喇', '喘', '囍', '呸', '呛', '哏', '吡', '囊', '啄', '唆', '吮', '唉', '哟', '哲', '吨', '唐', '哑', '售', '哞', '啼', '君', '吗', '哎', '吁', '啜', '句', '啦', '呗', '吠', '呀', '唸', '唠', '呎', '喔', '哽', '呱', '啧', '哭', '啤', '哔', '唢', '吻', '吓', '呯', '喃', '唬', '吆', '叶', '唏', '哺', '哇', '哐', '叽', '喝', '哦', '啵', '吱', '吴', '喀', '啪', '哉', '呷', '哥', '喻', '呻', '吏', '哮', '吼', '啮', '喋', '吋', '叼', '喵', '喳', '唧', '唔', '啰', '哒', '唛', '吔', '呔', '呒', '啫', '呲', '啐', '唰', '吽', '唻', '呡', '唵', '呶', '哬', '哧', '啻', '啡', '喱', '啶', '啬', '啷', '哝', '啕', '啭', '唳', '喑']",171,"['垄', '嫌', '娱', '娇', '婚', '娼', '威', '儒', '傻', '嫂', '峡', '崩', '妮', '妳', '妇', '妖', '嵌', '妓', '妻', '垂', '催', '妄', '嫦', '妨', '娴', '峙', '妹', '妾', '峻', '妙', '崎', '嵩', '妥', '嫡', '嫖', '婴', '嬉', '储', '妒', '媚', '媳', '媒', '傧', '崇', '婢', '媲', '娘', '傲', '妞', '垫', '妩', '崽', '妃', '崔', '垢', '娟', '傍', '垒', '妆', '妯', '娑', '妊', '嬷', '婶', '嫁', '嫩', '婉', '娶', '峨', '娃', '崭', '婊', '崛', '垮', '婆', '峰', '嫉', '妍', '垃', '崴', '垦', '妈', '峭', '娥', '妲', '嶙', '傀', '嬴', '婀', '嬗', '娣', '崖', '傅', '嫔', '娓', '媾', '娆', '婿', '峦', '娌', '娠', '垠', '嶂', '妪', '娩', '媛', '垛', '峋', '儡', '娜', '婪', '垩', '儆', '垣']",114,"['肋', '痦', '悬', '潭', '扉', '缸', '蝮', '蛆', '蹭', '邀', '瞩', '瑭', '朕', '葡', '熹', '痿', '臆', '濑', '残', '蔫', '襟', '屁', '螅', '蔑', '雏', '趔', '肌', '莹', '磨', '蘸', '褪', '砖', '缚', '懊', '蜀', '薇', '屋', '阉', '殊', '趴', '榷', '饵', '樟', '橡', '辈', '腕', '懑', '煤', '蝎', '梯', '蹟', '穷', '臊', '邻', '奄', '膈', '葛', '蓦', '蕃', '疙', '肏', '研', '缘', '犟', '疗', '蹒', '莞', '痘', '缜', '瘟', '穆', '蚍', '瘘', '蜗', '阅', '悄', '朽']",咨,崔,喋,莹
310,隋,阝,1.30532831062988,"('邑', '阜', '阝')","[37795, 233]",2,37795,14,68,"['隐', '随', '隔', '障', '隙', '隆', '隧', '隅', '隘']",9,"['阻', '陌', '附', '险', '陷', '陈', '降', '陨', '邓', '陵', '阵', '防', '陪', '陶', '阴', '鄙', '郎', '邪', '那', '邻', '郊', '邬', '陋', '陡', '阿', '郡', '郑', '际', '阶', '邹', '邦', '邸', '邢', '陀', '邵', '邱', '郁', '郝', '阪', '陛', '郭', '阮', '郴', '鄂', '陲', '阱', '陇']",47,"['难', '隼', '隽']",3,"['娼', '癔', '蜕', '扛', '扈', '寇', '蘸', '煦', '骥', '骐', '砷', '屹', '朕', '煽', '死', '肠', '梧', '殉', '蟥', '嗡', '尾', '痧', '熟', '执', '脖', '膨', '董', '嘞', '腱', '濒', '舶', '烧', '槃', '辐', '娇', '骂', '蟠', '赁', '橱', '璨', '概', '搞', '寂', '妾', '噘', '婴', '察', '糊', '嗙', '契', '嗣', '蜍', '槁', '妄', '妮', '婚', '搁', '煌', '懑', '藕', '蹟', '砸', '肴', '痘', '糅', '扦', '蔬', '咳', '寅', '辕', '瑟', '疚', '疳', '蠖', '屁', '悃', '缘', '蝇', '照', '屌', '蛋', '肓', '咚', '育', '嗔', '殿', '扭', '阄', '殚', '磺', '术', '疙', '嗦', '疯', '瑞', '葡', '煸', '蝗', '殒']",隐,难,郎,骂
311,憨,心,1.891921496127036,"('心', '忄')","[162, 228, 101]",3,162,158,159,"['憋', '悲', '慰', '悠', '慈', '悬', '悉', '患', '慧', '慕', '憩']",11,"['急', '忠', '愁', '惹', '忌', '忽', '忍', '怠', '念', '想', '愚', '恶', '怒', '愿', '恙', '恩', '怎', '恳', '惠', '怨', '惩', '恋', '惜', '忐', '忒', '恣', '愈', '忘', '怂', '恕', '忿', '恵', '惑', '忑', '惫', '恿']",36,"['梦', '概', '搜', '澪', '橘', '橡', '激', '椿', '搏', '擒', '搅', '横', '搀', '榴', '操', '潮', '搁', '搞', '擤', '榛', '梳', '潜', '添', '植', '械', '樵', '擅', '搬', '搭', '梯', '槌', '槟', '搂', '樘', '橄', '樱', '椒', '澄', '椎', '梵', '湄', '濒', '梨', '橙', '槐', '槛', '濑', '榄', '梓', '潭', '擂', '澎', '梅', '潇', '搓', '樟', '樽', '椅', '榨', '梗', '搧', '搔', '椰', '樊', '柳', '擢', '榜', '榻', '橱', '澈', '澳', '榔', '搽', '搋', '檫', '梭', '澡', '擀', '潘', '携', '梁', '搪', '橇', '擦', '潦', '椭', '槽', '椽', '檀', '槃', '潍', '榕', '榆', '榎', '橹', '潞', '椁', '椴', '槲', '梧', '梏', '澜', '梢', '搐', '潢', '榈', '槁', '檬', '檐', '榷', '梆', '榭', '濡', '榉']",114,"['圆', '蝙', '寐', '腿', '瘌', '富', '踢', '脸', '腋', '阂', '噘', '葡', '煞', '嗒', '瀑', '臀', '尹', '隐', '妒', '船', '脊', '殚', '穹', '骚', '缜', '蟒', '走', '蝉', '舢', '雌', '瞥', '蝶', '璨', '烊', '朴', '烟', '煅', '零', '妾', '炙', '炮', '矗', '噗', '蔫', '骤', '藻', '圈', '肤', '烛', '煌', '缚', '薛', '膀', '婊', '咻', '蓖', '雏', '趾', '瘸', '蛙', '瑞', '婆', '缕', '磺', '繁', '才', '白', '攸', '痘', '艇', '咳', '膜', '瘫', '痊', '骐', '痫', '臆', '石', '朵', '蜊', '朋', '蔡']",憋,樱,惫,蔡
312,脊,月,2.1152188330553567,"('月',)","[164, 226, 232]",3,164,279,115,"['脑', '脱', '腱', '膝', '腹', '腾', '腓', '脆', '脾', '腋', '脚', '脸', '胁', '腔', '脖', '腰', '腿', '腮', '腥', '脐', '腻', '膏', '脉', '膀', '脂', '脓', '腭', '脏', '膨', '膛', '腕', '腊', '膜', '膳', '腌', '膊', '腼', '脯', '膈', '膘', '腚', '脍', '腺', '胝', '腴', '腆', '腑', '膺']",48,"['胡', '肤', '胸', '肝', '背', '肥', '胶', '胜', '胭', '肚', '胚', '股', '胀', '朝', '肿', '胆', '胎', '肴', '肖', '胼', '肘', '育', '朋', '肾', '臂', '肠', '胃', '肢', '肯', '肩', '肮', '肱', '肌', '胳', '朗', '望', '肺', '臆', '朦', '胫', '臊', '胖', '臃', '朔', '肋', '胯', '胴', '胰', '臀', '肛', '肽', '胞', '朕', '胥', '胄', '胺', '胱', '肪', '胧', '胛', '肓']",61,"['蹿', '褶', '螺', '蛰', '蒜', '蟠', '葱', '踹', '莴', '蚀', '莽', '蔡', '莹', '薪', '藤', '薏', '蜈', '蠢', '蔚', '蜂', '蚕', '襁', '褒', '蝎', '获', '蜥', '蹦', '蚍', '蹊', '蹩', '蟋', '蔑', '藩', '融', '蕴', '踌', '蓄', '踪', '踏', '蝮', '蜕', '薄', '褐', '蓬', '葬', '蛊', '莲', '莫', '蔷', '蒙', '藜', '蛀', '蟾', '蓓', '蜡', '蚊', '蚁', '蚂', '蒸', '蜜', '蔗', '莎', '董', '蔓', '蛙', '葫', '腐', '蜷', '蓉', '蛋', '藕', '蹉', '莞', '蓝', '蔵', '著', '踟', '蛤', '踝', '蝰', '藐', '蟒', '褥', '蝉', '蹄', '踩', '莅', '蛛', '蕃', '褪', '蛮', '蹟', '躁', '薛', '蹬', '蜘', '蕾', '蝶', '襟', '蛟', '褂', '蛆', '蓖', '蒋', '蹈', '襄', '蟹', '蝗', '蝴', '蚜', '蝼', '蔽', '莓', '葵', '蜗', '蝾', '蹋', '蠕', '藿', '蟑', '蓑', '蚱', '蛇', '蝇', '蚌', '蜚', '踯', '蘑', '蓦', '薯', '蒂', '蒲', '跻', '蘸', '蛾', '踢', '蝌', '葡', '蜻', '蛹', '蕉', '蜿', '褡', '蛔', '蔬', '蹒', '蹭', '踉', '蜉', '莱', '薰', '蹙', '蹲', '蚯', '葛', '蜀', '藉', '莺', '螳', '蕊', '蝙', '蓟', '蚤', '踊', '藻', '薇', '莨', '螃', '褴', '踱', '蹂', '蝈', '蔫', '蚝', '蛐', '蝻', '蚶', '薮', '蹑', '蛎', '蚣', '褓', '蜴', '蟀', '躇', '脔', '蠖', '蜮', '莉', '蹰', '蜊', '蔼', '蔻', '蓿', '螈', '螂', '踞', '蜢', '螅', '葺', '躅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '踵', '葩', '蹼', '蚓', '蟆', '蟥', '蝠', '蛭', '蒡', '褛', '葚', '躏', '葆', '藓', '蹶', '蹴', '蕨', '蜃']",226,"['榨', '慌', '嘎', '懵', '隅', '饼', '燥', '扈', '悍', '圄', '寂', '橹', '瘴', '垠', '榕', '娆', '垢', '嚣', '扭', '砍', '烯', '擒', '赏', '槌', '嘲', '瞎', '烦', '破', '憎', '炬', '磺', '骑', '船', '砒', '舶', '嬗', '妈', '烟', '饰', '越', '边', '赐', '绿', '骝', '煮', '白', '瘫', '殷', '糠', '砰', '瘟', '嫡', '郝', '阻', '糯', '趋', '邓', '奋', '嚯', '邂', '隐', '邹', '椭', '嫉', '矍', '瑭', '肏', '烁', '嫔', '骂', '趣', '寓', '娌', '磕', '饱', '搪', '缴', '邸', '操', '屠', '檀', '砭', '痩', '嗲', '疸']",腹,蛇,胶,慌
313,磊,石,2.1288148691098483,"('石',)","[163, 96, 232]",3,163,309,61,"['砧', '磕', '矿', '磁', '破', '石', '砂', '砾', '磨', '砸', '磷', '砌', '砚', '砒', '砖', '磺', '磅', '研', '砍', '矽', '砷', '砝', '磐', '磋', '砰', '砣', '砹', '矾', '砭', '砺', '砥']",31,"['硬', '础', '硕', '硝', '碍', '碴', '碰', '硼', '碘', '碳', '碑', '硫', '礁', '碟', '碧', '碉', '碎', '碗', '硅', '碌', '碾', '碱', '硒', '硌', '碜', '礴']",26,"['簪', '痛', '烹', '照', '繁', '热', '绿', '病', '痕', '熟', '烦', '炕', '瘤', '疲', '瘫', '疯', '烤', '疾', '烟', '糖', '糨', '煞', '瑟', '煤', '炒', '炮', '疼', '糟', '炬', '糕', '熏', '烽', '燕', '疡', '燃', '烬', '熄', '炼', '糜', '瞎', '烛', '瞳', '疥', '糗', '炖', '烘', '瘪', '烧', '烈', '烫', '瑕', '烩', '璐', '炊', '熔', '痨', '瘦', '璜', '烙', '痤', '炉', '炭', '煎', '烂', '疫', '疝', '熙', '煅', '痧', '瞩', '糠', '症', '痂', '疚', '痞', '瑜', '痴', '熨', '瞿', '瞅', '痰', '燮', '瞒', '瀑', '瞪', '瑶', '瘾', '痦', '瘢', '炷', '糊', '犁', '炫', '簇', '燎', '痉', '疗', '瞬', '炎', '痿', '瑭', '痩', '煲', '煸', '熊', '瞟', '疙', '痘', '疖', '炸', '瞥', '玷', '瞌', '疮', '痢', '痔', '糯', '瘘', '煊', '燥', '煌', '糙', '瑰', '疟', '簿', '炯', '犀', '煽', '炳', '煮', '瘟', '熹', '瘴', '痹', '疤', '瞧', '烁', '痒', '熬', '璀', '瘸', '糅', '瞻', '疱', '瞄', '璞', '瑞', '炙', '犒', '炽', '犄', '瘠', '疵', '瞠', '簸', '痱', '痊', '矗', '煨', '瞑', '矍', '痣', '燻', '疹', '犟', '簧', '熵', '煦', '炆', '糍', '烷', '糁', '熠', '烊', '疽', '疸', '瘩', '璃', '痫', '烃', '瞰', '瀛', '瘌', '璨', '疳', '犊', '瑚', '痪', '瀚', '瑙', '烯', '瀣', '瘁', '痍']",194,"['骛', '蒋', '嗽', '噱', '屄', '莅', '槃', '蜊', '鞠', '歹', '殉', '懒', '潮', '蔑', '莱', '鄙', '奥', '朵', '辍', '妃', '踪', '骥', '邃', '崛', '媒', '殷', '扣', '悴', '寞', '憎', '傻', '雕', '寅', '扫', '那', '媾', '嗦', '褛', '歃', '悬', '蚜', '妹', '娩', '慌', '婿', '扶', '慈', '娇', '奂', '奖', '隐', '雨', '攸', '腕', '潭', '蛋', '骗', '噗', '阶', '扦', '搅', '屉', '饮', '催', '澈', '咤', '居', '葫', '蹬', '肥', '舰', '搓', '崩', '蝈', '蚂', '饽']",磨,糟,碎,懒
