,Character,Radical,CharFreq,Radicals,TokenIDs,Length,First,Token_family,Radical_family,List_both,Both_len,List_radical,Radical_len,List_token,Token_len,List_neither,Pair_both,Pair_token,Pair_radical,Pair_neither
157,犟,牛,-0.5658099320987503,"('牜', '牛')","[101890, 253]",2,101890,9,18,"['犁', '犀']",2,"['牢', '牵', '牟', '牺', '牲']",5,"['犷', '犸']",2,"['歉', '矍', '趋', '阈', '炬', '屉', '邱', '勋', '阑', '阔', '蹄', '缱', '雾', '缤', '朦', '缔', '臊', '穗', '髋', '缕', '煌', '缪', '朴', '殃', '雳', '缝', '殆', '缨', '赠', '赃', '缥', '臆', '髑', '熵', '骄', '阀', '骥', '邀', '殴', '雌', '骜', '雹', '趄', '歹', '赅', '骷', '趴', '邓', '歃', '歇', '臼', '缰', '炭', '缎', '矗', '屡', '歼', '烁', '髓', '邂', '缚', '穆', '赌', '缄', '赎', '缀', '赐', '阱', '骗', '骸', '雀', '殚', '隼', '穷', '赘', '屎', '跻', '缠', '屑', '烽', '髻', '缜', '隽', '邃', '朽', '圄', '蠢', '骡', '髌', '隙', '屌', '蠕', '缅', '殒', '勘', '殓']",犁,犷,牟,缥
158,阈,门,-3.114515809543958,"('門', '门')","[33443, 230]",2,33443,14,28,"['阁', '阎', '阐', '阔', '阙', '阉', '阀', '阑', '阂', '阄']",10,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['穷', '缄', '犸', '炭', '骚', '缔', '赔', '缅', '邓', '圃', '屡', '殷', '骝', '臾', '跻', '赃', '赚', '趋', '骏', '缨', '缶', '歃', '赎', '犒', '朦', '骐', '烽', '殡', '缝', '邻', '屈', '骋', '缠', '趾', '雀', '赡', '犊', '缮', '骄', '胁', '邢', '勋', '隽', '烁', '殉', '穗', '蠢', '殃', '歉', '歼', '赌', '殄', '腌', '髅', '缚', '歹', '髦', '臂', '殒', '雕', '朴', '臀', '臆', '缢', '殚', '屑', '隙', '蠖', '矍', '屿', '殆', '屠', '勺', '赘', '邃', '雁', '瑜', '矽', '殴', '朲', '穆', '蟥', '雌', '圄', '圾', '朽', '缜', '屉', '胝', '骁', '雹', '赅', '屹', '赠']",阉,阮,闰,殉
159,熵,火,-2.8251459729784574,"('火', '灬')","[163, 90279]",2,163,8,90,"['炬', '烽', '炭', '煌', '烁']",5,"['灾', '炕', '焊', '烤', '灸', '炒', '烬', '熄', '炼', '灿', '烛', '炖', '烘', '烫', '烩', '炊', '熔', '烙', '灶', '灼', '烂', '煅', '熨', '焰', '燮', '炷', '炫', '燎', '煲', '煸', '煊', '燥', '焚', '炯', '煽', '炳', '焖', '炙', '炽', '煨', '焗', '焕', '燻', '炆', '烷', '熠', '焙', '烊', '烃', '烯']",50,"['瑜', '玷']",2,"['赝', '髓', '趁', '殃', '缭', '阙', '圃', '邀', '屠', '雇', '屉', '缜', '邱', '骁', '赌', '歇', '缸', '趾', '勉', '蟥', '缔', '邻', '骷', '缀', '赡', '雍', '雹', '缥', '骆', '朴', '赘', '缝', '骤', '赐', '隼', '胝', '穹', '缱', '殇', '缅', '歉', '趴', '赔', '胁', '屹', '缎', '骝', '缰', '骐', '蹄', '赚', '骋', '犒', '骰', '趋', '殚', '赅', '赁', '阑', '屎', '臼', '邓', '殆', '屑', '赳', '蠢', '臆', '勾', '阉', '阔', '穗', '屐', '勿', '臀', '臾', '隅', '缢', '蚌', '骏', '屡', '殡', '缉', '朽', '屄', '犄', '缮', '赃', '殴', '赋', '缚', '邃', '雳', '髻', '阎', '赴', '犟']",烁,玷,煸,缭
160,髑,骨,-2.052604887726276,"('骨',)","[100499, 239]",2,100499,7,11,"['髌', '髋', '髓', '髅']",4,"['骸', '骰', '骶', '骷', '骼']",5,"['髦', '髻']",2,"['臼', '阎', '邓', '缴', '矽', '勾', '骂', '犸', '缛', '殷', '朦', '殓', '邀', '阔', '缭', '阄', '屄', '朽', '跻', '缎', '趔', '趄', '阱', '殇', '邸', '邻', '炬', '勃', '蟥', '勉', '骄', '骝', '骛', '隽', '阈', '蚌', '勋', '朕', '缪', '阙', '缥', '趁', '缈', '朔', '赊', '屿', '臂', '犒', '骤', '殆', '臾', '雏', '熵', '趋', '臀', '穷', '缚', '烽', '蠖', '缅', '赝', '矾', '雇', '歹', '烁', '穗', '犟', '犄', '赌', '雳', '殄', '缀', '屌', '殚', '阑', '阂', '胁', '犁', '趴', '雁', '雾', '圪', '赋', '赳', '瑜', '赐', '阮', '骁', '缝', '邋', '邃', '勘', '歇']",髋,髻,骼,赝
161,朲,木,-1.8140050781753747,"('木',)","[4916, 110]",2,4916,6,210,"['朽', '朴']",2,"['枯', '橘', '橡', '楷', '柩', '枕', '椿', '柿', '桎', '栋', '榴', '枫', '榛', '棍', '栈', '栗', '梳', '栅', '杏', '桨', '樵', '杵', '槌', '棕', '槟', '柬', '樘', '棉', '橄', '樱', '椒', '椎', '栽', '梵', '棺', '栖', '橙', '槐', '槛', '楔', '榄', '杆', '梓', '杠', '柑', '柯', '樟', '枢', '樽', '榨', '柺', '梗', '椰', '樊', '桩', '柚', '栓', '桔', '榻', '杖', '枣', '橱', '杭', '榔', '枷', '檫', '桡', '梭', '桦', '棵', '楞', '棱', '桁', '杪', '棠', '枸', '橇', '棘', '椭', '枉', '柠', '槽', '椽', '桶', '桅', '楠', '檀', '柒', '栀', '桀', '槃', '榕', '桉', '榆', '楸', '桖', '榎', '栎', '橹', '椁', '椴', '槲', '梧', '杞', '栩', '杳', '棂', '桠', '梏', '桓', '楂', '梢', '枭', '楣', '榈', '槁', '檬', '栌', '檐', '榷', '杈', '楦', '梆', '榭', '榉', '枥']",126,"['朦', '朔', '朕']",3,"['勺', '圾', '屿', '歉', '缄', '阑', '骸', '殴', '隧', '圃', '跻', '屁', '炭', '屄', '邸', '殒', '勘', '邋', '髋', '屌', '歹', '臂', '殇', '隽', '屉', '邵', '赔', '骷', '隙', '雾', '赎', '蚌', '骄', '缮', '邀', '雀', '阀', '邻', '骏', '屑', '缝', '邱', '骋', '胁', '髌', '臊', '炬', '穆', '腌', '犒', '缚', '趾', '雏', '雳', '邂', '骛', '雕', '犊', '隅', '圪', '缛', '蠕', '赅', '赚', '瑜', '殓', '缰', '赡', '赃', '阐', '缆', '缱', '骜', '圄', '赊', '臆', '隘', '赌', '雹', '骶', '犁', '勿', '雌', '殡', '歃', '阙', '屹', '蟥', '臀', '趋', '蠖', '勉', '赠', '赘', '犸', '蹄', '犀', '玷', '赳']",朽,朔,梵,邱
162,骝,马,-0.9800295728411619,"('馬', '马')","[101805, 251]",2,101805,21,35,"['骄', '骚', '骆', '骗', '骂', '骁', '骥', '骐', '骡', '骏', '骤', '骋', '骜', '骛']",14,"['驳', '驽', '驻', '驮', '驯', '驴', '驹', '驼', '驰', '驸', '驷', '驭', '驿']",13,"['骸', '骰', '骶', '骷', '骼']",5,"['勘', '赝', '缈', '雍', '蝼', '隼', '阮', '邱', '缄', '圪', '胁', '邃', '缕', '缶', '阎', '矍', '臂', '缅', '缚', '矗', '熵', '赎', '犄', '朔', '屁', '赃', '邓', '勋', '矾', '赂', '殴', '朴', '蹄', '邢', '圄', '邻', '髻', '穆', '玷', '朽', '屄', '矽', '殓', '殉', '屑', '赘', '煌', '髅', '趔', '臆', '缪', '邸', '烽', '殆', '穗', '趾', '邂', '臀', '赁', '殷', '髓', '殃', '蚌', '屹', '缝', '穹', '屎', '髋', '隙', '雏', '缆', '跻', '阉', '雌', '赚', '蠢', '屌', '缰', '赡', '蟥', '缛', '阔', '勺', '隅', '蠕', '隋', '炭', '瑜', '阈', '雳', '雕', '歃']",骁,骼,驮,矗
163,歃,欠,-3.114515809543958,"('欠',)","[15722, 225]",2,15722,7,13,"['歇', '歉']",2,"['欺', '欸']",2,"['歼', '歹']",2,"['勃', '隋', '骷', '雁', '邂', '殄', '殆', '骄', '骆', '烁', '屁', '屄', '殒', '殚', '赝', '瑜', '缝', '雇', '殇', '赴', '赊', '赔', '骜', '缨', '邵', '阀', '蟥', '隙', '趴', '蝼', '骼', '骛', '勋', '隧', '臆', '屡', '朦', '臾', '烽', '臀', '雹', '髌', '屑', '圄', '殷', '熵', '邸', '邃', '髅', '屿', '屠', '朕', '骏', '赋', '屈', '蠢', '缄', '阙', '赂', '骁', '殓', '朔', '阱', '朲', '骥', '髓', '邋', '阈', '缤', '煌', '赐', '缭', '穆', '阁', '阑', '赃', '骚', '炭', '髑', '屹', '勾', '殉', '缴', '趄', '雀', '隅', '缢', '缉', '胝', '殡', '蠖', '雕', '骂', '髻', '趾', '蠕']",歉,歼,欺,屁
164,殚,歹,-2.420243136462278,"('歹',)","[36149, 248]",2,36149,11,15,"['殉', '殃', '殇', '殒', '殡', '殆', '殓', '殄']",8,"['歼', '歹']",2,"['殷', '殴']",2,"['隅', '髑', '炭', '骸', '缚', '骶', '穆', '雇', '缸', '炬', '圾', '赅', '臆', '蠢', '瑜', '雁', '缰', '缪', '隋', '赡', '邸', '勾', '朦', '臊', '歇', '阄', '歉', '勘', '屹', '缤', '屄', '隽', '胁', '矍', '犊', '邀', '胝', '阁', '缆', '骤', '矗', '邱', '矾', '朽', '雌', '屑', '赋', '阑', '缨', '屌', '邂', '跻', '臃', '赂', '腌', '邵', '赘', '朕', '臼', '赔', '髅', '缅', '犒', '穷', '煌', '趾', '雳', '雏', '赌', '赚', '髋', '缝', '阮', '趁', '缕', '勉', '缢', '蠖', '圃', '缈', '骐', '屠', '赳', '邓', '缜', '隘', '勿', '穗', '蝼', '趔', '髓', '烽', '隼', '犁']",殉,殷,歹,穗
165,犷,犭,-0.5232356438426722,"('犬', '犭')","[101890, 115]",2,101890,9,46,['犸'],1,"['猎', '狩', '狙', '猕', '狸', '狮', '狡', '狒', '狭', '猿', '獠', '狱', '猴', '猩', '猝', '猖', '猥', '猢', '狄', '獭', '猡', '獗', '狲', '猬', '狈', '猾']",26,"['犁', '犀', '犒', '犄', '犟', '犊']",6,"['殚', '骶', '烽', '髻', '隙', '玷', '骷', '缠', '邂', '臀', '赠', '缅', '殇', '圾', '阱', '雕', '缢', '臆', '邀', '屑', '赴', '屹', '骗', '雇', '骆', '矽', '阎', '缨', '缈', '勘', '骋', '缆', '臂', '邢', '赃', '歇', '殃', '髌', '朔', '阈', '雌', '歼', '臃', '殓', '缮', '腌', '骥', '臊', '骼', '朲', '邸', '骰', '骛', '骤', '缤', '殴', '缜', '殉', '矾', '髅', '阉', '隋', '缶', '屠', '殷', '雀', '邋', '殆', '趟', '雏', '趔', '缕', '缉', '勋', '屡', '赚', '殄', '臼', '赘', '缥', '屄', '矗', '髓', '烁', '邱', '缴', '隽', '趁', '矍', '勺', '雹', '隘', '雍', '雁', '邃', '邓', '蠖']",犸,犒,猾,朔
166,阱,阝,1.9836324874583593,"('邑', '阜', '阝')","[33443, 109]",2,33443,14,68,['阮'],1,"['陌', '陨', '邓', '陪', '鄙', '隋', '邻', '郊', '邬', '隙', '陋', '陡', '邹', '邸', '邢', '陀', '邵', '邱', '郁', '郝', '陛', '隧', '隅', '郴', '鄂', '陲', '隘', '陇']",28,"['阁', '阎', '阐', '阔', '阙', '阉', '阀', '阑', '阈', '阂', '阄']",11,"['勺', '圪', '髻', '髑', '赋', '缉', '趁', '穹', '犊', '趄', '骐', '赐', '胁', '煌', '炬', '蠕', '屹', '雍', '缨', '髓', '隽', '赌', '炭', '屄', '骏', '殷', '朴', '屁', '勘', '朽', '赚', '缤', '屡', '邋', '犸', '歇', '殃', '雇', '圃', '趴', '髦', '缆', '髋', '勃', '趾', '矍', '烽', '屎', '缢', '勾', '腌', '缎', '殒', '赳', '犟', '骡', '熵', '骷', '骤', '臼', '缄', '犄', '蹄', '缔', '赴', '骆', '犒', '臃', '瑜', '矗', '赡', '雾', '骜', '朕', '殉', '缴', '殡', '屿', '缱', '屉', '邃', '殴', '犀', '赅', '跻', '穗', '缸', '屑', '缥']",阮,阐,隅,穹
167,殓,歹,-0.916290731874155,"('歹',)","[36149, 241]",2,36149,11,15,"['殉', '殃', '殇', '殒', '殡', '殆', '殚', '殄']",8,"['歼', '歹']",2,"['殷', '殴']",2,"['邃', '邱', '阀', '趔', '缎', '雍', '屹', '玷', '骥', '屉', '圃', '矾', '缮', '矍', '蹄', '赚', '屐', '臀', '骂', '缪', '犊', '勾', '趾', '胝', '雌', '缭', '赔', '朽', '赌', '雹', '阔', '犄', '骐', '阂', '犟', '缝', '赊', '缥', '赠', '蠢', '蠕', '邀', '骼', '蟥', '朴', '缚', '臼', '缕', '歉', '勃', '烽', '隽', '赘', '髦', '穆', '赎', '骡', '缉', '朦', '雕', '雏', '穗', '雳', '髻', '缄', '隘', '腌', '阮', '隋', '煌', '雁', '朔', '骝', '骁', '阙', '赁', '屈', '赂', '赃', '穹', '阐', '臊', '穷', '臃', '屿', '歃', '臆', '屁', '缰', '朲', '犸', '骚', '歇']",殒,殷,歹,缮
168,胝,月,-3.114515809543958,"('月',)","[164, 30489]",2,164,11,115,"['胁', '腌']",2,"['肤', '肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '肾', '腔', '臂', '脖', '肠', '胃', '肢', '腮', '肮', '肱', '胳', '肺', '腥', '脐', '臆', '朦', '腻', '胫', '臊', '膏', '胖', '臃', '脉', '膀', '朔', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '臀', '肛', '膳', '肽', '膊', '腼', '朕', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",77,"['蠢', '蹄', '蝼', '蠕', '蚌', '跻', '蠖', '蟥']",8,"['缪', '勺', '缠', '阑', '犄', '邂', '趄', '赝', '邢', '趔', '殒', '阙', '雹', '阂', '雌', '犒', '邓', '隅', '犀', '缀', '勉', '勘', '雾', '缜', '殆', '犷', '赚', '烽', '烁', '骝', '骁', '犟', '朴', '骂', '阁', '玷', '缤', '赂', '缄', '勾', '趋', '殄', '屠', '屌', '雀', '雏', '勃', '阔', '赳', '邃', '圃', '阉', '缢', '矗', '犁', '赘', '殴', '屉', '殷', '缥', '赴', '朽', '屑', '骄', '隧', '髅', '炭', '赃', '骸', '赊', '阀', '殡', '殃', '殉', '阮', '瑜', '隼', '骏', '殚', '赎', '邸', '雇', '髑', '髦', '歼', '缉', '缔', '圾', '邋', '赁', '赠']",腌,蹄,胳,屑
169,屿,山,2.0670146466717085,"('山',)","[23602, 123]",2,23602,13,42,['屹'],1,"['峡', '崩', '嵌', '巅', '峙', '岔', '嵩', '巍', '岬', '崽', '岂', '崔', '峨', '崭', '崛', '岚', '崴', '岐', '峭', '嶙', '岑', '崖', '岘', '岌', '岭', '岖', '峦', '嶂', '峋']",29,"['屠', '屈', '屑', '屁', '屡', '屐', '屉', '屎', '屌', '屄']",10,"['阮', '穷', '骸', '骋', '臾', '髌', '骚', '赳', '蚌', '髑', '朔', '殡', '阄', '髻', '髦', '歉', '缤', '趴', '勺', '骜', '髅', '勋', '赋', '蹄', '邸', '邢', '玷', '缕', '朴', '熵', '缝', '缱', '胁', '阈', '雇', '雹', '隽', '隅', '矾', '赝', '赅', '雳', '殓', '邋', '缀', '邵', '趾', '缰', '穗', '隘', '臂', '矽', '臃', '邃', '臆', '阔', '缪', '殄', '邓', '赌', '邂', '赃', '穹', '骐', '蠕', '缠', '阙', '骗', '跻', '缭', '煌', '邻', '圃', '赐', '歹', '趔', '穆', '阱', '朽', '缅', '赴', '缎', '骁', '赎', '雕', '殉', '赁', '犁', '骄', '勘', '殴', '蠢', '赂', '勾', '歃', '雍']",屹,屄,峭,蚌
170,圃,囗,-0.36903675149461285,"('囗', '口')","[12554, 225]",2,12554,4,321,['圄'],1,"['囚', '囧', '囤', '囫', '囹', '囟', '囡', '囗', '囱', '囵']",10,"['圪', '圾']",2,"['阀', '屡', '骸', '殓', '赁', '穷', '赳', '煌', '骜', '阮', '蝼', '勉', '穆', '邋', '缱', '髻', '赴', '隙', '雾', '朲', '缨', '缉', '臆', '炭', '缤', '隧', '赡', '犒', '雇', '犄', '阐', '阑', '缔', '勾', '骝', '赎', '阔', '歉', '穹', '骏', '缕', '缢', '邂', '骰', '阱', '歇', '朕', '隼', '胁', '殴', '勃', '蹄', '蠖', '殆', '玷', '蚌', '骂', '髅', '朽', '屐', '缄', '缪', '臀', '雀', '缛', '缚', '髑', '阎', '矍', '屿', '跻', '骛', '邵', '臾', '朔', '缅', '殇', '朦', '缮', '雕', '犀', '赋', '殷', '赝', '臂', '缀', '缥', '缜', '赔', '朴', '臃', '阈', '屌', '瑜', '屈', '邸', '髓', '缈', '蠢']",圄,圪,囫,骜
171,蠖,虫,-3.9220733412816475,"('虫',)","[164, 254, 244]",3,164,11,97,"['蠢', '蝼', '蠕', '蚌', '蟥']",5,"['蛰', '蟠', '蚀', '蜈', '蜂', '蚕', '蝎', '蜥', '蚍', '虱', '虹', '蟋', '蝮', '蜕', '蛊', '蛀', '蟾', '蜡', '蚊', '蚁', '蚂', '蛙', '虾', '蜷', '蛤', '蝰', '蟒', '蝉', '蛮', '蜘', '蝶', '蛟', '蛆', '蟹', '蝗', '蝴', '蚜', '蜗', '蝾', '蟑', '蚱', '蝇', '蜚', '蛾', '蝌', '蜻', '蛹', '蜿', '蛔', '蜉', '蚯', '蜀', '螳', '蝙', '蚤', '螃', '蝈', '蚝', '蛐', '蝻', '蚶', '蛎', '蚣', '蜴', '蟀', '蜮', '蜊', '螈', '螂', '蜢', '螅', '蚪', '蜓', '蜒', '蜍', '蜇', '蛳', '蝣', '蚓', '蟆', '蝠', '蛭', '蜃']",83,"['胁', '蹄', '跻', '腌', '胝']",5,"['赴', '屑', '赐', '缪', '炬', '屹', '勾', '臂', '髓', '雏', '殇', '髻', '邓', '勘', '臀', '邱', '朔', '赊', '邋', '趴', '屌', '圄', '骡', '阄', '犒', '勿', '赘', '殒', '隼', '阑', '骐', '屉', '臊', '髑', '穗', '缜', '趟', '穷', '缠', '殴', '阎', '屡', '熵', '阙', '骁', '殓', '邻', '缛', '勺', '赁', '玷', '缎', '髦', '隋', '屎', '缭', '骛', '髅', '朴', '炭', '殄', '赡', '雕', '骼', '缸', '缅', '歹', '圾', '趁', '圪', '赎', '朕', '缶', '缢', '缕', '犷', '歉', '缚', '骂', '穆', '犁', '缴', '臾', '缉', '屠', '缮', '骆', '臼', '骄', '雁', '殷', '雀', '邸']",蚌,跻,蜴,屹
172,隘,阝,0.9715362061001336,"('邑', '阜', '阝')","[37795, 246]",2,37795,8,68,"['隋', '隙', '隧', '隅']",4,"['陌', '陨', '邓', '陪', '鄙', '邻', '郊', '邬', '陋', '陡', '邹', '邸', '邢', '陀', '邵', '邱', '郁', '郝', '陛', '阮', '郴', '鄂', '陲', '阱', '陇']",25,"['隼', '隽']",2,"['趾', '赔', '缪', '犒', '雀', '臀', '殓', '缨', '缉', '髋', '勃', '熵', '阙', '朽', '歇', '犀', '胝', '矗', '骁', '骛', '圪', '缮', '趴', '阂', '雍', '烽', '穷', '赴', '穹', '雕', '缢', '勺', '腌', '殇', '阀', '缸', '缀', '缭', '缛', '髌', '炬', '髓', '骆', '圄', '朕', '殃', '骄', '赂', '骰', '朦', '缄', '穗', '殚', '髅', '趁', '骝', '骂', '蠖', '玷', '雏', '犄', '犷', '殒', '屐', '骶', '邂', '瑜', '缚', '缔', '骤', '缈', '歃', '炭', '勋', '臆', '趟', '蚌', '殆', '阄', '雳', '阎', '歉', '屎', '跻', '雁', '赎', '骚', '赡', '殴', '阉']",隧,隽,阱,缚
173,缢,纟,-2.266253163746655,"('糸', '纟')","[25906, 95]",2,25906,26,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缴', '缄', '缤', '缝', '缥', '缰', '缭', '缀', '缪', '缎', '缈', '缮', '缚', '缨', '缛']",23,"['纺', '纠', '绉', '绅', '绳', '纤', '绰', '绕', '绵', '绮', '纬', '纷', '绣', '绚', '综', '绞', '绸', '绶', '绨', '纲', '纽', '纱', '绑', '纵', '绽', '纾', '绘', '绀', '纹', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绪', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",46,"['缶', '缸']",2,"['穷', '屠', '殚', '骋', '隙', '屡', '殆', '趄', '勾', '屿', '穹', '骸', '骆', '殉', '殴', '骛', '邸', '骡', '臼', '胝', '邱', '赝', '屄', '矽', '蠕', '犊', '蠢', '阀', '犷', '赴', '歉', '赘', '屑', '犟', '雁', '朔', '赔', '趋', '犸', '阐', '赁', '骼', '屉', '趾', '邢', '骷', '邻', '矾', '歃', '屌', '赋', '赚', '阱', '阉', '煌', '骏', '歹', '邓', '殓', '骝', '隋', '隅', '炬', '阎', '隼', '骐', '圄', '赎', '赌', '炭', '阂', '邋', '勋', '犁', '蝼', '臂', '朴', '骜', '矗', '臆', '髦', '屁', '勘', '蹄', '屎', '歼', '骤', '屐', '阙', '雌']",缚,缸,绊,趾
174,髓,骨,1.6039830617511366,"('骨',)","[100499, 241]",2,100499,7,11,"['髌', '髋', '髑', '髅']",4,"['骸', '骰', '骶', '骷', '骼']",5,"['髦', '髻']",2,"['缆', '殃', '缴', '穗', '赳', '胝', '缢', '阑', '勉', '趋', '阈', '赔', '隋', '骏', '殉', '屄', '犊', '骡', '犀', '缪', '雏', '缝', '隧', '隽', '朔', '蝼', '玷', '跻', '赝', '朲', '犟', '朴', '矾', '雹', '赂', '矗', '骗', '骐', '隙', '阮', '骛', '勿', '隼', '缛', '缕', '殒', '胁', '邻', '屹', '趁', '缉', '犄', '殄', '阎', '犷', '圾', '邸', '臆', '阙', '赎', '缤', '阉', '赠', '雀', '缸', '赚', '矽', '犒', '穷', '勺', '骤', '蠢', '臼', '勾', '朕', '阀', '熵', '缨', '犸', '阂', '穆', '缠', '殚', '趔', '圪', '邓', '蹄', '邃', '臃', '殡', '缱', '屑', '殓', '缚']",髅,髦,骸,阑
175,骋,马,0.3132767171132615,"('馬', '马')","[101805, 233]",2,101805,21,35,"['骄', '骚', '骆', '骗', '骂', '骁', '骥', '骐', '骡', '骏', '骤', '骝', '骜', '骛']",14,"['驳', '驽', '驻', '驮', '驯', '驴', '驹', '驼', '驰', '驸', '驷', '驭', '驿']",13,"['骸', '骰', '骶', '骷', '骼']",5,"['髓', '邵', '隘', '缝', '屠', '屐', '雹', '雍', '缤', '胁', '缮', '髋', '屁', '矗', '赚', '缢', '阑', '阮', '阱', '矾', '阉', '炭', '趴', '阈', '隋', '雇', '邃', '蠕', '屎', '臃', '缱', '阙', '屹', '雀', '玷', '熵', '邸', '赃', '赊', '犟', '缰', '缴', '勿', '屈', '隼', '勘', '赔', '臼', '跻', '阀', '隧', '圾', '阐', '殒', '赁', '赋', '犁', '邂', '朴', '缭', '歼', '屉', '缸', '穆', '臊', '腌', '雁', '圃', '趔', '赎', '邱', '缚', '缶', '勺', '阎', '赠', '缀', '缛', '缅', '趄', '隅', '犷', '阔', '缥', '雳', '殓']",骤,骷,驳,赎
176,趄,走,-3.519980917652122,"('走',)","[50266, 226]",2,50266,7,14,"['趁', '趋', '趔', '趟']",4,"['赴', '赳']",2,"['趾', '趴']",2,"['屠', '蠕', '骄', '圾', '骰', '缱', '赡', '腌', '跻', '雏', '缰', '屌', '勘', '骝', '犁', '穗', '骼', '赎', '雀', '骡', '骂', '玷', '殴', '阮', '朽', '烁', '髅', '赐', '勉', '犒', '屎', '煌', '赘', '阈', '缤', '歹', '赊', '雌', '骆', '屁', '阉', '骚', '骐', '犄', '胁', '缶', '蠢', '赃', '邵', '阱', '蹄', '殷', '缜', '隽', '歼', '缢', '缥', '缭', '雍', '穆', '殆', '圄', '隅', '屹', '骶', '阀', '圃', '骏', '熵', '矗', '雕', '缝', '雾', '隋', '殄', '髋', '阎', '殒', '殡', '邀', '圪', '勾', '屡', '缠', '阐', '朲', '邂', '赔', '臃', '缚', '屑', '缄', '炬', '雹', '赝', '阙']",趁,趴,赴,雕
177,犸,犭,1.298610030475007,"('犬', '犭')","[101890, 116]",2,101890,9,46,['犷'],1,"['猎', '狩', '狙', '猕', '狸', '狮', '狡', '狒', '狭', '猿', '獠', '狱', '猴', '猩', '猝', '猖', '猥', '猢', '狄', '獭', '猡', '獗', '狲', '猬', '狈', '猾']",26,"['犁', '犀', '犒', '犄', '犟', '犊']",6,"['跻', '朦', '屠', '熵', '臊', '臆', '骏', '骶', '殓', '隅', '缥', '趴', '雇', '赋', '缪', '赂', '趾', '赊', '勿', '邋', '殚', '缢', '阮', '阄', '勃', '玷', '骤', '隧', '烁', '胝', '殴', '歼', '圾', '胁', '雏', '歉', '圃', '屌', '阁', '雁', '雾', '瑜', '骷', '阀', '缛', '缝', '缚', '臾', '骂', '殃', '缨', '屎', '朕', '臂', '赡', '殄', '殒', '殆', '邀', '歹', '隙', '朔', '矗', '勉', '骰', '朴', '穹', '缴', '屑', '趟', '髌', '缜', '矾', '勾', '赅', '赁', '髅', '骼', '臃', '缶', '朲', '邓', '圪', '邢', '骆', '蠖', '缉', '屈', '髋', '屐', '骄', '趋', '赴', '邻', '殇', '骥']",犷,犟,猡,髋
178,赁,贝,0.44814138238860063,"('貝', '贝')","[28425, 223]",2,28425,19,52,"['赐', '赚', '赋', '赌', '赎', '赔', '赃', '赠', '赡', '赊', '赘', '赝', '赂', '赅']",14,"['贱', '贤', '贪', '贬', '贯', '贩', '贷', '贺', '贡', '贼', '贲', '贰', '贞', '贮', '贾', '贻', '贿']",17,"['赴', '赳']",2,"['隧', '圾', '缤', '缀', '屁', '阮', '骛', '屐', '髑', '缕', '骐', '朔', '犄', '炬', '髦', '阈', '隅', '骚', '犷', '屿', '殴', '犊', '歼', '骏', '胝', '阑', '阀', '歉', '阙', '缱', '矍', '邵', '圪', '骂', '玷', '骰', '骋', '勉', '缆', '隽', '犁', '勾', '缸', '蠕', '骥', '邸', '殓', '骷', '朲', '缨', '缠', '殷', '臼', '髅', '缪', '勘', '犒', '蚌', '缥', '雇', '缔', '跻', '邻', '趾', '歃', '矾', '蟥', '屄', '勃', '髌', '隼', '骆', '熵', '犟', '隋', '蠖', '犸', '屎', '阔', '穹', '殡', '雳', '臾', '邓', '煌', '臂', '屑', '臊', '雹', '瑜', '矽', '屌', '阎', '臃']",赃,赴,贬,缪
179,矾,石,-1.1999807830563984,"('石',)","[100543, 122]",2,100543,11,61,['矽'],1,"['砧', '磕', '硕', '磊', '砾', '硝', '碍', '碴', '砸', '硼', '碘', '磷', '砌', '碳', '砚', '碑', '砒', '砖', '硫', '磺', '礁', '磅', '碟', '碧', '碉', '砍', '砷', '碗', '砝', '硅', '碌', '磐', '碾', '磋', '碱', '砰', '砣', '硒', '硌', '砹', '碜', '礴', '砭', '砺', '砥']",45,"['矗', '矍']",2,"['隅', '雏', '阂', '朕', '朴', '熵', '髋', '犄', '缅', '屡', '烁', '髌', '圪', '雹', '胁', '蠖', '趴', '屌', '歼', '缔', '阔', '骛', '勾', '邻', '骜', '赋', '蹄', '缜', '隽', '雕', '隘', '缕', '煌', '屑', '缛', '圾', '缮', '赡', '阄', '臂', '阙', '屁', '骡', '阮', '屿', '歃', '缝', '赔', '髑', '骁', '缆', '犀', '雾', '骄', '歹', '犒', '赃', '雌', '隋', '邓', '屄', '赅', '赎', '缴', '趾', '朦', '趟', '骂', '勋', '骸', '朽', '犟', '邃', '炭', '隼', '骆', '勘', '勺', '雇', '炬', '骏', '髅', '臀', '屈', '朔', '趁', '穹', '殴', '阱', '殆', '骋', '圄', '雳', '雁', '赂', '勉', '臃', '骥']",矽,矍,砭,阄
