,Character,Radical,CharFreq,Radicals,TokenIDs,Length,Bytes,Radical_family,List_radical,Radical_len,List_neither,Pair_radical,Pair_neither
1959,蕉,艹,3.117839280690429,"('艹',)",[15627],1,e89589,58,"['艺', '草', '药', '花', '荣', '苦', '菜', '蔡', '薪', '萌', '藤', '荒', '营', '苍', '落', '获', '茶', '苗', '范', '节', '苏', '芽', '薄', '荷', '若', '莲', '莫', '蒙', '芯', '英', '菲', '莎', '董', '莞', '蓝', '著', '芳', '荡', '荐', '艾', '芝', '芬', '萝', '茸', '芸', '莓', '萨', '苑', '菌', '藏', '蒂', '蒲', '葡', '莱', '葛', '莉', '萄']",57,"['催', '据', '悟', '象', '厦', '签', '操', '扬', '俗', '哪', '撞', '他', '采', '臭', '排', '公', '鱼', '急', '有', '快', '悦', '航', '纲', '十', '坚', '箱', '奸', '西', '引', '才', '体', '遥', '努', '呼', '洋', '赫', '坪', '乌', '远', '进', '浩', '纸', '钟', '确', '慈', '炼', '环', '踪', '池', '兴', '局', '景', '而', '彻', '拾', '甲', '警', '嬉', '矩', '躁', '户', '绪', '桂', '厚', '虐', '宠', '拖', '势', '蝶', '昨', '墓', '论', '迈', '隔', '晴', '赛', '帝', '怡', '胶', '项', '络', '统', '艳', '涓', '资', '珍', '器', '翔', '轻', '诺', '馆', '卸', '楚', '福', '邀', '活', '视', '胜', '圈', '得']",苦,钟
1960,擦,扌,4.799029921248589,"('扌', '手')",[172389],1,e693a6,103,"['投', '打', '拓', '描', '换', '撞', '折', '搜', '择', '掉', '授', '握', '探', '批', '拥', '接', '揭', '插', '拼', '措', '抽', '指', '损', '搏', '据', '抵', '持', '托', '报', '按', '招', '拖', '撤', '扑', '找', '播', '提', '扫', '抢', '扬', '摇', '担', '援', '扰', '操', '拔', '括', '推', '摄', '拍', '控', '才', '搞', '抗', '扎', '摆', '把', '扣', '执', '摘', '挂', '撮', '挥', '捕', '扶', '排', '搬', '搭', '拉', '抓', '披', '抱', '振', '护', '拘', '拒', '挺', '挑', '拾', '拆', '撒', '拟', '挡', '技', '挣', '押', '拨', '扩', '摸', '捷', '扒', '携', '撑', '揉', '撸']",95,"['杯', '魂', '劳', '滨', '二', '旋', '母', '乡', '艾', '嫌', '馈', '巨', '跌', '巴', '核', '厨', '墙', '诈', '冈', '守', '选', '景', '源', '遣', '横', '叔', '欣', '蛇', '残', '客', '赖', '芸', '铁', '减', '码', '窍', '牧', '嗯', '治', '注', '早', '诚', '联', '奈', '迅', '铺', '牛', '沈', '沉', '杨', '惨', '町', '湿', '乱', '潜', '北', '钻', '毛', '妙', '胎', '纪', '性', '善', '活', '费', '跃', '阪', '族', '宋', '育', '它', '某', '官', '璃', '耳', '骑', '隔', '界', '位', '移', '沢', '车', '灾', '棒', '烦', '内', '凸', '渡', '房', '阅', '循', '埃', '侧', '杰', '十', '宁']",摆,隔
1961,膜,月,3.708439404907732,"('月',)",[186562],1,e8869c,40,"['胡', '脑', '肤', '胸', '背', '月', '肥', '胶', '脱', '胜', '有', '服', '腹', '股', '腾', '朝', '胆', '胎', '肖', '脚', '脸', '育', '期', '朋', '能', '腰', '胃', '腿', '肯', '肩', '肌', '朗', '望', '肺', '胖', '脂', '腕', '臀', '胞']",39,"['宅', '亩', '苗', '恶', '果', '狂', '到', '冒', '与', '宝', '锋', '泊', '乔', '财', '速', '伍', '道', '顾', '字', '属', '宜', '烈', '命', '处', '柔', '困', '吃', '晨', '春', '粮', '结', '欺', '详', '秋', '土', '留', '病', '重', '绑', '搞', '查', '孕', '洁', '弊', '携', '绿', '答', '刑', '敢', '艺', '戴', '凌', '估', '偿', '霸', '检', '迷', '删', '峡', '燃', '方', '悦', '糕', '当', '闭', '凯', '岭', '慈', '锡', '侯', '酷', '径', '援', '委', '挺', '赁', '软', '球', '盒', '宾', '针', '救', '罩', '践', '买', '旅', '选', '照', '辱', '卓', '借', '暗', '涛', '灾', '惜', '恒', '靠', '姿', '瓣', '漏']",朝,宜
1962,帖,巾,3.2286043489458467,"('巾',)",[91342],1,e5b896,16,"['布', '帮', '市', '带', '帽', '师', '帐', '常', '席', '幕', '帝', '幅', '帅', '希', '币']",15,"['蒙', '罚', '舍', '佳', '辛', '燕', '震', '桑', '激', '岭', '卖', '尖', '泽', '图', '质', '肖', '凌', '远', '银', '杰', '雨', '钻', '塔', '浆', '胆', '爷', '宿', '巧', '环', '俄', '一', '招', '私', '询', '召', '夫', '骗', '二', '订', '杂', '单', '次', '昼', '发', '荡', '较', '坚', '绿', '狸', '癌', '芝', '诉', '岸', '部', '卧', '舞', '名', '敢', '靠', '整', '翌', '赋', '建', '孕', '般', '睛', '且', '岁', '徽', '央', '必', '步', '酸', '销', '柱', '机', '援', '爵', '星', '歉', '王', '爱', '价', '裕', '况', '谓', '虫', '豪', '千', '共', '而', '及', '租', '炮', '看', '肺', '拾', '玲', '轻', '已']",帽,租
1963,啪,口,2.2745456359628,"('囗', '口')",[17643],1,e595aa,99,"['周', '后', '告', '向', '品', '号', '司', '古', '哪', '口', '吐', '可', '另', '听', '嘉', '吞', '吧', '和', '商', '喷', '吸', '合', '同', '吾', '名', '吃', '呢', '啥', '喜', '呈', '味', '唱', '唯', '各', '史', '命', '启', '叫', '吟', '器', '员', '召', '只', '吹', '呼', '响', '咪', '台', '咋', '咨', '吕', '善', '啊', '含', '咖', '喊', '右', '吊', '噜', '呵', '吉', '嘴', '喘', '哈', '否', '哲', '吨', '唐', '售', '君', '嘛', '吗', '句', '啦', '呀', '嘎', '哭', '吻', '叶', '喝', '哦', '吴', '哥', '呻', '嗯', '嘿']",86,"['虑', '乐', '宿', '女', '重', '认', '段', '披', '色', '难', '搞', '跑', '侠', '戴', '海', '皆', '把', '最', '立', '空', '直', '叔', '评', '凤', '收', '裤', '亚', '耀', '签', '近', '辰', '警', '贯', '发', '勒', '醉', '童', '两', '主', '貌', '仔', '卡', '筹', '粗', '寻', '睡', '量', '格', '镜', '字', '归', '违', '醒', '泡', '夕', '事', '拒', '由', '宠', '彻', '聊', '是', '澳', '遵', '娇', '检', '烈', '袜', '每', '松', '跳', '协', '编', '幸', '倒', '斤', '泥', '嫩', '函', '剪', '债', '拖', '充', '庭', '护', '阁', '姚', '敦', '砖', '件', '眼', '许', '储', '央']",古,签
1964,虽,虫,5.385016027980586,"('虫',)",[82883],1,e899bd,10,"['蜂', '虹', '融', '蜜', '蛋', '蛛', '蝶', '蛇', '虫']",9,"['蒙', '冷', '姿', '滑', '有', '说', '员', '潮', '腿', '币', '沟', '吊', '柏', '摸', '扬', '串', '什', '稍', '聚', '配', '器', '款', '记', '位', '媳', '非', '朗', '柴', '隆', '契', '这', '综', '帅', '夺', '郭', '载', '迟', '哈', '杜', '链', '墙', '挑', '响', '摩', '斯', '募', '童', '交', '你', '闻', '践', '怖', '空', '买', '布', '押', '霍', '菜', '优', '版', '儿', '筹', '茸', '述', '具', '孩', '个', '梦', '魅', '宣', '课', '徒', '撸', '循', '组', '脑', '舒', '剩', '滨', '钱', '析', '在', '旬', '众', '粮', '临', '系', '倾', '喷', '线', '构', '评', '秘', '双', '舰', '跃', '般', '茶', '翻', '责']",蝶,媳
1965,闻,门,4.993903427185705,"('門', '门')",[19703],1,e997bb,9,"['门', '问', '闲', '阁', '间', '闭', '阅', '闪']",8,"['塘', '香', '往', '纯', '堡', '川', '脑', '注', '诈', '降', '腿', '临', '伦', '评', '锅', '熊', '摘', '振', '历', '食', '涛', '毒', '遮', '推', '北', '界', '马', '目', '最', '志', '但', '惑', '休', '伊', '昨', '琴', '拾', '尽', '站', '品', '类', '扩', '殖', '歉', '纹', '藤', '竟', '禁', '街', '矩', '密', '娃', '蛋', '沿', '而', '圈', '黑', '怡', '刘', '工', '佩', '株', '能', '呻', '邮', '固', '敬', '奥', '辆', '什', '控', '荣', '百', '亦', '撤', '尔', '倾', '归', '啥', '消', '赔', '童', '接', '举', '壁', '楚', '扶', '献', '赋', '故', '桶', '迎', '厕', '腕', '博', '魂', '凯', '苍', '骗', '州']",问,而
1966,侯,亻,2.2684283363425513,"('人', '亻')",[144236],1,e4beaf,96,"['但', '传', '借', '侣', '作', '价', '俊', '供', '侧', '倒', '优', '促', '使', '任', '仙', '俱', '偏', '仪', '停', '修', '休', '依', '信', '倾', '值', '伯', '便', '伸', '住', '位', '伏', '低', '例', '何', '保', '催', '佣', '像', '仔', '候', '伤', '佛', '代', '健', '偶', '体', '佳', '假', '倍', '做', '侠', '倡', '债', '付', '偷', '伴', '仕', '伊', '伦', '俗', '仍', '佐', '偿', '储', '侵', '份', '仲', '他', '们', '仁', '什', '你', '估', '似', '伟', '伙', '佩', '件', '亿', '俄', '仅', '伍', '俺', '傅']",84,"['扬', '属', '确', '乎', '由', '您', '搞', '疯', '潮', '搬', '怡', '块', '岗', '试', '错', '亏', '船', '逃', '须', '沢', '膜', '抱', '裸', '庭', '必', '招', '味', '城', '冈', '踏', '问', '软', '绘', '晶', '奈', '冒', '计', '获', '叔', '粤', '灯', '卒', '担', '更', '若', '廷', '总', '每', '整', '旁', '卫', '墙', '碎', '练', '院', '诸', '妇', '投', '曹', '魂', '赵', '溪', '薄', '战', '走', '肯', '园', '派', '咖', '特', '吊', '腰', '漫', '棚', '郎', '染', '学', '酷', '诉', '拿', '悠', '朋', '失', '随', '赶', '薪', '庆', '听', '驻', '撤', '含', '恢', '瑞', '谢', '青', '砖', '吗']",倒,搞
1967,撑,扌,4.024027600228375,"('扌', '手')",[185017],1,e69291,103,"['投', '打', '拓', '描', '换', '撞', '折', '搜', '择', '掉', '授', '握', '探', '批', '拥', '接', '揭', '插', '拼', '措', '抽', '指', '损', '搏', '据', '抵', '持', '托', '报', '按', '招', '拖', '撤', '扑', '找', '播', '提', '扫', '抢', '扬', '摇', '担', '援', '扰', '操', '拔', '括', '推', '摄', '拍', '控', '才', '搞', '抗', '扎', '摆', '把', '扣', '执', '摘', '挂', '撮', '挥', '捕', '扶', '排', '搬', '搭', '拉', '抓', '披', '抱', '振', '护', '拘', '拒', '挺', '挑', '拾', '拆', '撒', '拟', '挡', '技', '挣', '押', '拨', '扩', '摸', '捷', '扒', '携', '擦', '揉', '撸']",95,"['尝', '车', '四', '更', '牧', '山', '芳', '忙', '好', '王', '卷', '杂', '涵', '绩', '灵', '妹', '秘', '计', '绿', '必', '达', '候', '迎', '笔', '之', '辉', '娱', '季', '狸', '角', '券', '糖', '腿', '枚', '莓', '舞', '忘', '术', '钻', '财', '局', '戒', '趋', '算', '近', '查', '纽', '俊', '岁', '勿', '嫁', '画', '奸', '裙', '德', '点', '替', '进', '口', '软', '九', '凸', '信', '旦', '融', '寝', '凌', '题', '促', '敏', '冒', '液', '超', '稍', '处', '切', '次', '忆', '昨', '胃', '帅', '泡', '恶', '予', '坂', '警', '理', '败', '会', '议', '货', '沪', '璃', '腕']",才,候
1968,尔,小,5.986923502152519,"('小',)",[21485],1,e5b094,6,"['小', '少', '尝', '尖', '尚']",5,"['休', '查', '立', '猪', '扶', '偶', '扒', '喜', '军', '赴', '展', '辞', '鸣', '柜', '磨', '省', '员', '甚', '坚', '涛', '热', '服', '持', '辖', '起', '总', '疯', '品', '姐', '退', '煤', '诗', '忍', '淫', '单', '岭', '或', '派', '犯', '监', '娜', '搏', '堡', '蕉', '嘎', '胜', '皇', '吗', '揭', '禾', '葡', '肯', '旧', '武', '凸', '共', '精', '维', '购', '排', '趣', '避', '雄', '暑', '希', '撸', '认', '徐', '漏', '喷', '凌', '滑', '攻', '悠', '乱', '汽', '鹿', '劲', '苍', '业', '缴', '容', '真', '楼', '频', '了', '厨', '旨', '址', '惊', '更', '掉', '援', '委', '歩', '胃', '秘', '遵', '本', '嗯']",尚,派
1969,琳,王,3.367550969849324,"('王', '玉')",[184979],1,e790b3,19,"['班', '现', '琴', '理', '球', '琪', '珍', '环', '玩', '王', '玲', '玖', '珠', '玻', '玛', '瑞', '璃']",17,"['帖', '耐', '武', '常', '三', '幽', '含', '素', '负', '肉', '睡', '定', '猪', '短', '究', '丽', '区', '空', '袖', '浅', '犬', '郑', '地', '或', '争', '转', '楚', '女', '友', '找', '国', '努', '公', '称', '影', '炉', '水', '塑', '潜', '拔', '异', '缓', '农', '梁', '曹', '果', '坦', '柳', '铺', '先', '络', '终', '世', '携', '今', '众', '膜', '却', '葛', '识', '钱', '口', '蛛', '瓜', '紫', '几', '怖', '媒', '钻', '魏', '喜', '急', '靠', '展', '骰', '朗', '审', '教', '莓', '兄', '段', '切', '者', '兽', '要', '罪', '勿', '援', '愿', '刺', '工', '刷', '胜', '辆', '浦', '糖', '弗', '晋', '闭', '镇']",璃,梁
1970,且,一,5.593563509154648,"('一',)",[44966],1,e4b894,20,"['业', '不', '世', '上', '一', '七', '三', '下', '万', '严', '东', '专', '丁', '丝', '与', '丽', '丈', '丘', '两']",19,"['旬', '付', '越', '多', '辽', '美', '报', '截', '训', '季', '赚', '看', '由', '购', '备', '着', '毒', '钻', '朝', '际', '萨', '刑', '府', '玲', '自', '菌', '甲', '粗', '区', '折', '须', '拓', '鹏', '裁', '惠', '对', '墙', '采', '挡', '她', '院', '鹰', '以', '路', '片', '工', '永', '蛇', '没', '彼', '悠', '盆', '醉', '律', '寝', '色', '大', '漂', '琪', '巴', '隐', '实', '岗', '卢', '辞', '晚', '洪', '冷', '简', '叉', '朱', '脂', '汁', '典', '伊', '例', '儿', '轩', '览', '样', '么', '众', '蝶', '迅', '奇', '嘛', '恒', '固', '绝', '宇', '吊', '找', '想', '咋', '障', '序', '堡', '吨', '拔']",不,么
1971,歉,欠,5.013462626755083,"('欠',)",[192526],1,e6ad89,10,"['款', '歌', '欣', '欠', '欢', '欺', '次', '欲', '欧']",9,"['琳', '扑', '慢', '适', '叶', '击', '故', '奥', '随', '整', '糕', '墓', '苑', '萨', '醒', '录', '辰', '团', '题', '坝', '谨', '残', '个', '券', '武', '吟', '拿', '弘', '病', '印', '亚', '贴', '始', '期', '看', '权', '查', '我', '虚', '土', '跟', '湿', '偷', '下', '势', '临', '约', '泥', '田', '坦', '涛', '尝', '琪', '柴', '某', '俄', '短', '逊', '孔', '叔', '询', '狸', '撤', '暮', '答', '局', '粮', '婚', '羊', '祖', '弱', '剂', '上', '苍', '娇', '可', '漂', '访', '它', '翁', '蒂', '射', '穴', '则', '在', '娘', '谓', '壮', '最', '勇', '辆', '具', '兴', '澡', '虽', '遇', '徒', '锐', '柏', '羞']",欧,谓
1972,舔,舌,2.24829784752022,"('舌',)",[164925],1,e88894,3,"['舍', '舒']",2,"['柳', '洛', '予', '过', '贸', '适', '位', '撮', '企', '陵', '曹', '康', '尖', '讯', '庭', '聊', '集', '麟', '谨', '隆', '嘿', '布', '移', '束', '努', '张', '芸', '理', '维', '轩', '模', '售', '场', '表', '航', '灯', '介', '顶', '折', '店', '楚', '工', '件', '矿', '招', '鸣', '亿', '狗', '化', '叔', '约', '滋', '吃', '览', '漂', '电', '馨', '雪', '盖', '孤', '更', '认', '胃', '逃', '三', '蒙', '争', '呢', '或', '业', '操', '妈', '步', '坊', '然', '群', '宇', '彩', '好', '对', '亲', '呼', '阁', '而', '向', '蝶', '踪', '汗', '奔', '派', '坐', '弹', '汇', '传', '祖', '足', '盾', '善', '盐', '如']",舍,庭
1973,沁,氵,1.0895042696373822,"('氺', '水', '氵')",[108868],1,e6b281,106,"['温', '流', '滚', '混', '海', '滑', '没', '消', '沉', '清', '汗', '浮', '泊', '游', '浩', '深', '油', '激', '汇', '洪', '法', '浓', '泥', '泛', '洋', '波', '沃', '汉', '沙', '汤', '淘', '满', '济', '溪', '浜', '测', '浅', '浴', '漫', '泡', '注', '潮', '江', '洞', '淡', '津', '潜', '汽', '添', '河', '洗', '泄', '污', '活', '浪', '淫', '沿', '治', '渐', '渡', '演', '汁', '漂', '泳', '液', '润', '渠', '涯', '港', '湿', '沟', '涉', '池', '滤', '滴', '潭', '涨', '漏', '滋', '涩', '泽', '洁', '洲', '派', '洛', '湾', '涓', '浦', '澳', '沈', '澡', '滨', '潘', '涛', '湖', '源', '涵', '沪', '沢']",99,"['限', '璃', '蒙', '安', '卷', '米', '堡', '凤', '业', '声', '昭', '立', '鸣', '鲸', '困', '扶', '疫', '摄', '上', '南', '规', '部', '染', '志', '祭', '二', '拼', '甜', '青', '豪', '佩', '曼', '戏', '闻', '刻', '标', '昌', '董', '国', '害', '方', '穿', '私', '块', '州', '耳', '械', '葡', '获', '威', '亲', '观', '准', '勒', '纪', '明', '绝', '透', '利', '称', '昨', '度', '茶', '止', '衣', '曰', '得', '该', '冻', '缓', '舍', '奉', '境', '怕', '孕', '互', '刀', '厅', '徒', '抓', '租', '裁', '察', '顿', '校', '史', '乐', '阳', '异', '闭', '剪', '纳', '脸', '炎']",添,炎
1974,距,足,4.669754956056164,"('足',)",[76027],1,e8b79d,14,"['足', '跟', '路', '跑', '跌', '跳', '跨', '踪', '踏', '跃', '踩', '躁', '践']",13,"['某', '尚', '昆', '复', '胜', '即', '优', '克', '羞', '代', '超', '需', '混', '料', '散', '梯', '轴', '命', '度', '演', '今', '根', '紫', '肖', '糕', '馆', '阁', '榜', '兽', '芯', '做', '委', '赔', '非', '琳', '锅', '侣', '慢', '确', '虎', '破', '贸', '区', '轩', '暮', '忙', '创', '叫', '裁', '蛋', '探', '教', '泄', '盾', '薄', '博', '靠', '同', '爸', '拥', '辞', '领', '旨', '艾', '帖', '前', '脂', '改', '安', '灰', '要', '味', '启', '知', '姓', '协', '逊', '乔', '罩', '卡', '牲', '仔', '吻', '砂', '啊', '光', '泥', '陶', '救', '淡', '示', '职', '剪', '觉', '箭', '倡', '唯', '暴', '吴']",跳,优
1975,哥,口,6.1195754001163145,"('囗', '口')",[32185],1,e593a5,99,"['周', '后', '告', '向', '品', '号', '司', '古', '哪', '口', '吐', '可', '另', '听', '嘉', '吞', '吧', '和', '商', '喷', '吸', '合', '同', '吾', '名', '吃', '呢', '啥', '喜', '呈', '味', '唱', '唯', '各', '史', '命', '启', '叫', '吟', '器', '员', '召', '只', '吹', '呼', '响', '咪', '台', '咋', '咨', '吕', '善', '啊', '含', '咖', '喊', '右', '吊', '噜', '呵', '吉', '嘴', '喘', '哈', '否', '哲', '吨', '唐', '售', '君', '嘛', '吗', '句', '啦', '呀', '嘎', '哭', '吻', '叶', '喝', '哦', '吴', '啪', '呻', '嗯', '嘿']",86,"['熟', '萄', '应', '凰', '庆', '挺', '盾', '琪', '鲸', '赞', '引', '摇', '译', '奇', '池', '辑', '田', '落', '磁', '本', '刊', '范', '你', '离', '猜', '独', '辽', '埔', '导', '渠', '增', '址', '遮', '冻', '湖', '藤', '楼', '娜', '冒', '篮', '染', '奔', '断', '官', '蕉', '藏', '厘', '冰', '练', '普', '嫁', '敌', '跟', '蝶', '霸', '字', '得', '誉', '芸', '京', '重', '屋', '械', '潜', '挡', '家', '摄', '沉', '苦', '胞', '最', '泉', '苍', '廷', '浆', '链', '挥', '制', '财', '遥', '亮', '算', '敢', '铺', '躁', '或', '扫', '模', '想', '硕', '堂', '辛', '闭', '严', '扑', '旺', '超', '永']",啥,熟
1976,揉,扌,2.387743921741995,"('扌', '手')",[133396],1,e68f89,103,"['投', '打', '拓', '描', '换', '撞', '折', '搜', '择', '掉', '授', '握', '探', '批', '拥', '接', '揭', '插', '拼', '措', '抽', '指', '损', '搏', '据', '抵', '持', '托', '报', '按', '招', '拖', '撤', '扑', '找', '播', '提', '扫', '抢', '扬', '摇', '担', '援', '扰', '操', '拔', '括', '推', '摄', '拍', '控', '才', '搞', '抗', '扎', '摆', '把', '扣', '执', '摘', '挂', '撮', '挥', '捕', '扶', '排', '搬', '搭', '拉', '抓', '披', '抱', '振', '护', '拘', '拒', '挺', '挑', '拾', '拆', '撒', '拟', '挡', '技', '挣', '押', '拨', '扩', '摸', '捷', '扒', '携', '擦', '撑', '撸']",95,"['祥', '呵', '孕', '豪', '仅', '跟', '签', '丝', '略', '叔', '沪', '别', '翁', '录', '南', '厉', '砖', '府', '笔', '租', '证', '严', '逼', '兑', '内', '宁', '座', '律', '偶', '旅', '腐', '紫', '笑', '桂', '蛋', '辽', '火', '像', '谁', '盗', '姚', '房', '征', '他', '央', '赖', '轨', '袭', '美', '框', '啊', '儿', '祭', '晶', '丁', '鸭', '媒', '柳', '党', '草', '遮', '热', '慧', '记', '懂', '人', '踏', '屏', '诺', '幼', '同', '女', '产', '洲', '贤', '阻', '隔', '口', '炒', '添', '数', '四', '腕', '淫', '旗', '斯', '辰', '储', '枚', '蛇', '圈', '献', '刑', '隐', '快', '幅', '归', '广']",拘,沪
1977,莱,艹,4.33953136601094,"('艹',)",[95815],1,e88eb1,58,"['艺', '草', '药', '花', '荣', '苦', '菜', '蔡', '薪', '萌', '藤', '荒', '营', '苍', '落', '获', '茶', '苗', '范', '节', '苏', '芽', '薄', '荷', '若', '莲', '莫', '蒙', '芯', '英', '菲', '莎', '董', '莞', '蓝', '著', '芳', '荡', '荐', '艾', '芝', '芬', '萝', '茸', '芸', '莓', '萨', '苑', '菌', '藏', '蒂', '蒲', '葡', '蕉', '葛', '莉', '萄']",57,"['朝', '欲', '厂', '奏', '习', '妹', '漏', '腾', '剧', '例', '耐', '漫', '佩', '灰', '坑', '稳', '领', '财', '嘿', '述', '域', '据', '侣', '寻', '忽', '招', '翔', '敦', '炎', '盖', '量', '试', '电', '钻', '价', '产', '岳', '纠', '姨', '股', '烧', '霍', '陈', '硬', '森', '旗', '辉', '坝', '姑', '对', '我', '粗', '粒', '豹', '毛', '印', '作', '刷', '逸', '渐', '尤', '源', '纳', '的', '础', '刻', '规', '颗', '碎', '阪', '两', '涯', '仍', '是', '骤', '轮', '片', '急', '须', '究', '阴', '吞', '凤', '予', '连', '久', '撸', '延', '晓', '谜', '调', '树', '押', '町', '锐', '衣', '许']",花,两
1978,亩,亠,1.1286240627360813,"('亠',)",[128721],1,e4baa9,10,"['亡', '京', '交', '亮', '亲', '产', '享', '亦', '亭']",9,"['喊', '秀', '时', '席', '培', '今', '栗', '评', '针', '刘', '巨', '钥', '两', '摘', '中', '桌', '坝', '语', '段', '士', '舍', '曰', '遥', '引', '奖', '马', '旺', '吊', '钱', '着', '傅', '嫌', '奋', '种', '铜', '狂', '五', '年', '暇', '侵', '背', '叶', '蛋', '定', '妻', '纸', '授', '史', '苍', '拖', '荡', '氧', '墨', '伙', '植', '于', '务', '职', '孩', '躁', '邮', '线', '将', '棚', '和', '印', '税', '束', '腾', '牧', '变', '置', '相', '射', '迫', '幕', '传', '怕', '芽', '且', '冰', '断', '拓', '签', '维', '考', '宴', '又', '枝', '伊', '方', '睡', '鹿', '娃', '住', '鲸', '町', '忆', '骨']",亲,将
1979,枚,木,3.73931350445703,"('木',)",[59971],1,e69e9a,87,"['案', '梦', '概', '柜', '架', '染', '标', '枪', '末', '杯', '杀', '查', '柄', '松', '木', '样', '极', '核', '柱', '模', '柔', '楼', '机', '检', '来', '枝', '横', '杂', '条', '格', '果', '校', '树', '栋', '根', '板', '本', '林', '桥', '李', '桑', '栗', '村', '杏', '桃', '植', '械', '构', '柏', '梯', '棋', '权', '束', '楚', '杨', '椒', '未', '森', '朱', '杜', '框', '棚', '梨', '档', '析', '杆', '梅', '杰', '杉', '棒', '桌', '柴', '柳', '栏', '桂', '榜', '杭', '术', '材', '株', '梁', '槽', '札', '某', '桶', '橹']",86,"['项', '跑', '聚', '复', '住', '事', '疾', '灵', '昔', '丈', '浴', '踪', '马', '头', '殖', '顿', '萌', '艳', '粤', '义', '斤', '秀', '址', '暮', '洗', '漫', '妈', '伤', '浅', '该', '麟', '丸', '繁', '坂', '简', '烧', '端', '近', '兵', '震', '宅', '就', '夕', '却', '歩', '援', '骰', '喷', '著', '卡', '鲁', '览', '魔', '尺', '筋', '快', '诱', '纬', '苍', '款', '彦', '裕', '屏', '滋', '取', '盖', '挑', '徳', '坚', '佳', '胡', '剩', '媳', '江', '裙', '绘', '委', '临', '陈', '参', '伙', '呵', '其', '涨', '境', '域', '云', '或', '越', '拥', '养', '零', '顾', '啪', '拿', '划', '阪']",档,艳
1980,厘,厂,3.4372464036498016,"('厂',)",[149032],1,e58e98,11,"['原', '历', '压', '厉', '厨', '厅', '厂', '厚', '厕', '厦']",10,"['官', '备', '泥', '器', '罩', '细', '刀', '诀', '域', '大', '矿', '吞', '根', '寄', '争', '凝', '粤', '郑', '设', '仍', '民', '留', '郎', '嫁', '涯', '橹', '很', '签', '涓', '填', '女', '外', '琳', '俊', '测', '窗', '来', '护', '春', '素', '使', '尖', '驰', '策', '实', '盛', '异', '浴', '犯', '兄', '鲁', '颖', '中', '肖', '哈', '侣', '映', '超', '喊', '重', '巴', '怖', '领', '屁', '牲', '推', '观', '步', '像', '色', '京', '演', '学', '虐', '冲', '障', '旺', '尸', '货', '校', '门', '曹', '吹', '予', '悉', '居', '参', '概', '戴', '都', '嘿', '客', '透', '则', '熊', '亮', '姿', '览', '菜', '啥']",厉,曹
1981,呻,口,0.9334231306144559,"('囗', '口')",[186776],1,e591bb,99,"['周', '后', '告', '向', '品', '号', '司', '古', '哪', '口', '吐', '可', '另', '听', '嘉', '吞', '吧', '和', '商', '喷', '吸', '合', '同', '吾', '名', '吃', '呢', '啥', '喜', '呈', '味', '唱', '唯', '各', '史', '命', '启', '叫', '吟', '器', '员', '召', '只', '吹', '呼', '响', '咪', '台', '咋', '咨', '吕', '善', '啊', '含', '咖', '喊', '右', '吊', '噜', '呵', '吉', '嘴', '喘', '哈', '否', '哲', '吨', '唐', '售', '君', '嘛', '吗', '句', '啦', '呀', '嘎', '哭', '吻', '叶', '喝', '哦', '吴', '啪', '哥', '嗯', '嘿']",86,"['毫', '芯', '漏', '然', '李', '寒', '水', '端', '猜', '括', '候', '院', '眼', '术', '勇', '暑', '崎', '尾', '催', '眠', '盗', '恒', '社', '瓦', '晨', '反', '行', '存', '拥', '胖', '望', '干', '块', '批', '较', '拆', '傅', '拖', '趣', '秒', '染', '恐', '拓', '牛', '著', '姿', '蔡', '役', '赤', '何', '报', '皆', '莞', '摘', '规', '伊', '耀', '渠', '账', '却', '鹏', '父', '往', '荐', '偷', '纽', '板', '迫', '早', '餐', '买', '搭', '欣', '沢', '亮', '九', '话', '损', '免', '超', '获', '性', '丸', '恋', '泥', '失', '晓', '子', '颗', '共', '赌', '追', '丁', '设']",品,买
1982,兰,八,5.031067135160633,"('丷', '八')",[34401],1,e585b0,14,"['兵', '共', '公', '其', '养', '具', '典', '兴', '八', '兼', '兽', '六']",12,"['辰', '慈', '夜', '犯', '湿', '餐', '寨', '坪', '享', '先', '章', '拨', '午', '裂', '压', '措', '抱', '省', '凯', '芝', '钻', '在', '忘', '险', '股', '函', '降', '阿', '宾', '携', '豹', '滋', '仔', '疾', '楼', '杉', '复', '吧', '双', '街', '曝', '虐', '铭', '晒', '胆', '摆', '伙', '麟', '毫', '截', '位', '尝', '遭', '悲', '沪', '踏', '是', '权', '壁', '单', '见', '沿', '此', '刀', '友', '仁', '松', '锅', '塘', '她', '栗', '秋', '援', '油', '凤', '家', '比', '专', '然', '盆', '荡', '跃', '芽', '叫', '闪', '隆', '噜', '器', '老', '剑', '貌', '著', '途', '沉', '拟', '不', '办', '鹰', '辽', '蒲']",兽,湿
